Lane: 2
Distance: 54.59229936594245
Speed 931: 46.520522075766785
Speed 932: 47.319395167454736
Speed 933: 47.626283365499205
Speed 934: 47.54823838105934
Speed 935: 46.93577518151921
Speed 936: 47.47034121421623
Speed 937: 47.87047476849232
Speed 938: 48.32444905996223
Speed 939: 48.03382925441801
Speed 940: 47.72900101240681
Speed 941: 48.14970140672376
Speed 942: 48.57843424494674
Speed 943: 48.988183687187274
Speed 944: 49.946495050933635
Speed 945: 49.32242846474901
Speed 946: 49.38623857501409
Speed 947: 49.98759940419254
Speed 948: 50.30182045034691
Speed 949: 51.221260906949155
Speed 950: 51.59780798024921
Speed 951: 51.307291576936834
Speed 952: 51.20810170757954
Speed 953: 52.44309271870546
Speed 954: 52.736601089669755
Speed 955: 52.53792476270982
Speed 956: 52.754699580735966
Speed 957: 53.00484812723976
Speed 958: 53.62326538266867
Speed 959: 53.11365294286451
Speed 960: 52.877540772883386
Speed 961: 52.94903741053822
Speed 962: 52.61685013126628
Speed 963: 53.11643526398335
Speed 964: 52.754923923045254
Speed 965: 52.29278970635432
Speed 966: 51.96461026283995
Speed 967: 52.872006524497685
Speed 968: 53.39606469538732
Speed 969: 53.69426068792284
Speed 970: 53.85231288150187
Speed 971: 53.067060746747835
Speed 972: 51.542937052576605
Speed 973: 50.79735861688264
Speed 974: 50.51635777190901
Speed 975: 49.72824440119146
Speed 976: 49.58863356747361
Speed 977: 49.57948128907379
Speed 978: 49.408109840390836
Speed 979: 49.624392815803
Speed 980: 49.66648985657329
Speed 981: 48.88665397510828
Speed 982: 47.68893031590318
Speed 983: 48.021454514187624
Speed 984: 48.479696104112854
Speed 985: 48.129907758559604
Speed 986: 48.50953807100623
Speed 987: 49.49223780683957
Speed 988: 50.58117421122099
Speed 989: 51.26513826421925
Speed 990: 51.424374429019146
Speed 991: 50.7366873598115
Speed 992: 50.46625136318206
Speed 993: 49.80413823295558
Speed 994: 49.77982572188131
Speed 995: 49.04266726601105
Speed 996: 48.089681265989284
Speed 997: 48.31893202040872
Speed 998: 47.64078077145957
Speed 999: 46.58942789014019
