Lane: 1
Distance: 23.76227505519473
Speed 931: 59.14817636396161
Speed 932: 59.382491860436744
Speed 933: 59.85552741661314
Speed 934: 60.70900387432936
Speed 935: 60.39730699740544
Speed 936: 59.96881756897461
Speed 937: 59.983975953744434
Speed 938: 59.696127399772834
Speed 939: 59.77114941117677
Speed 940: 59.658424299081055
Speed 941: 59.920163655616946
Speed 942: 60.295195355701644
Speed 943: 59.68858705340715
Speed 944: 59.81408802281846
Speed 945: 59.94259220815099
Speed 946: 60.46048613323534
Speed 947: 60.1387890235897
Speed 948: 60.88790581196101
Speed 949: 60.434047513445925
Speed 950: 61.16985275637878
Speed 951: 60.27774532632
Speed 952: 60.850116876311105
Speed 953: 60.53679805098004
Speed 954: 59.40212274849454
Speed 955: 59.56123936743135
Speed 956: 59.030543174676446
Speed 957: 59.35267783948354
Speed 958: 59.10262964119852
Speed 959: 58.080000341632356
Speed 960: 58.795519396843936
Speed 961: 59.700522085877985
Speed 962: 59.36545535844178
Speed 963: 60.13957074790016
Speed 964: 59.88271612310041
Speed 965: 60.13681048033762
Speed 966: 59.4664952995317
Speed 967: 60.15062993475086
Speed 968: 60.78752085690865
Speed 969: 60.594267895573196
Speed 970: 60.3552333672591
Speed 971: 60.74421216603094
Speed 972: 59.870367874232784
Speed 973: 59.31992666010928
Speed 974: 59.333084064398804
Speed 975: 60.27388323708516
Speed 976: 60.440042043981194
Speed 977: 60.57377576484161
Speed 978: 59.919375891616845
Speed 979: 60.975278077480674
Speed 980: 61.10906136514909
Speed 981: 60.8629595866479
Speed 982: 61.74898860423658
Speed 983: 61.39348647281803
Speed 984: 61.47294394428178
Speed 985: 61.22887846980484
Speed 986: 60.43968889911224
Speed 987: 60.39341200286883
Speed 988: 60.69276063495959
Speed 989: 59.627992315722224
Speed 990: 60.501048661740285
Speed 991: 60.011757970882066
Speed 992: 60.20953787575379
Speed 993: 60.54778007726914
Speed 994: 60.05105173783399
Speed 995: 60.41374291679061
Speed 996: 61.759642284127864
Speed 997: 61.48684506844951
Speed 998: 61.689002412497466
Speed 999: 61.859569334126114
