Lane: 3
Distance: 20.00902286485133
Speed 931: 37.667679946986986
Speed 932: 38.608095807645014
Speed 933: 37.815457827770246
Speed 934: 38.0631318316488
Speed 935: 38.90493184167382
Speed 936: 39.31069526007454
Speed 937: 38.78903849003446
Speed 938: 38.619515738305196
Speed 939: 38.893603663596664
Speed 940: 38.807958440840366
Speed 941: 38.14706830322255
Speed 942: 37.85454634199557
Speed 943: 37.503761373270464
Speed 944: 37.670603654727195
Speed 945: 37.176911300764296
Speed 946: 37.360652809683764
Speed 947: 37.11775012458427
Speed 948: 36.271256910479984
Speed 949: 36.43087292672571
Speed 950: 37.19777183684088
Speed 951: 37.47698006603758
Speed 952: 37.12654356886099
Speed 953: 36.706340839365936
Speed 954: 36.23492354346365
Speed 955: 36.800326009042436
Speed 956: 37.4678785252511
Speed 957: 37.570103763061546
Speed 958: 37.69070751439884
Speed 959: 37.89982977449225
Speed 960: 38.57854723454142
Speed 961: 38.73812522692373
Speed 962: 38.40378031557484
Speed 963: 38.90236272933432
Speed 964: 38.55458273064568
Speed 965: 38.08421525172644
Speed 966: 37.9126965523026
Speed 967: 38.37571025768064
Speed 968: 38.503083683409805
Speed 969: 38.22769035338085
Speed 970: 37.79345997317282
Speed 971: 38.21918114003291
Speed 972: 37.86390819434222
Speed 973: 37.764195999177055
Speed 974: 37.18238496780789
Speed 975: 37.84009909009871
Speed 976: 37.5387595046204
Speed 977: 36.7487317844614
Speed 978: 36.558103231156096
Speed 979: 36.5439562060943
Speed 980: 36.12556559259313
Speed 981: 36.53361502134276
Speed 982: 35.9815408814388
Speed 983: 36.09463157871774
Speed 984: 35.30000552906972
Speed 985: 35.686226367876664
Speed 986: 35.81786843123896
Speed 987: 35.95630244025987
Speed 988: 36.28935624175502
Speed 989: 35.9293944200237
Speed 990: 36.57779110397732
Speed 991: 36.89943890611448
Speed 992: 36.92599026406892
Speed 993: 37.217334278658576
Speed 994: 37.268255130919215
Speed 995: 36.63427383099897
Speed 996: 36.728074069608645
Speed 997: 37.004396142525515
Speed 998: 37.23026584490553
Speed 999: 36.08285016782725
