Lane: 2
Distance: -62.188827938722
Speed 930: 18.475286798110066
Speed 931: 18.869601464642937
Speed 932: 19.466506709955564
Speed 933: 19.207645388892928
Speed 934: 19.318883177207287
Speed 935: 19.591060616349985
Speed 936: 19.915665880267092
Speed 937: 19.64206450826232
Speed 938: 20.498426973710167
Speed 939: 20.154778462434802
Speed 940: 20.50871454178137
Speed 941: 20.497758923708606
Speed 942: 20.204149641696347
Speed 943: 19.882723992215062
Speed 944: 19.589550536754945
Speed 945: 19.3661150042283
Speed 946: 18.856672204550343
Speed 947: 19.205377056156227
Speed 948: 18.853619398346115
Speed 949: 18.546108973995867
Speed 950: 18.790454269599984
Speed 951: 18.73647329803316
Speed 952: 18.025521480393706
Speed 953: 17.557516731121574
Speed 954: 17.459238108911077
Speed 955: 17.171744190227344
Speed 956: 17.546985458853865
Speed 957: 17.164784444358457
Speed 958: 16.681220908836853
Speed 959: 16.17594780444754
Speed 960: 16.379276427926357
Speed 961: 16.621012290969222
Speed 962: 15.784789997183783
Speed 963: 16.095827595442834
Speed 964: 16.526314230690808
Speed 965: 15.680815349786283
Speed 966: 15.335599635105803
Speed 967: 16.050045847284792
Speed 968: 16.553096700297417
Speed 969: 16.565493029922937
Speed 970: 16.816117728067653
Speed 971: 17.872127539877688
Speed 972: 18.123526026604
Speed 973: 17.513121595894553
Speed 974: 18.195591095694965
Speed 975: 17.760121650382654
Speed 976: 18.25707276830657
Speed 977: 18.585208098785017
Speed 978: 19.0299648752879
Speed 979: 19.800431362992477
Speed 980: 19.067474198738502
Speed 981: 19.032679921269104
Speed 982: 20.00570467254204
Speed 983: 20.493895544802015
Speed 984: 20.58247471347267
Speed 985: 20.070888148458195
Speed 986: 20.124248394934174
Speed 987: 19.66830774566217
Speed 988: 18.934124267429954
Speed 989: 19.222363618959232
Speed 990: 19.255016421628405
Speed 991: 18.868260020248048
Speed 992: 19.06573411472917
Speed 993: 18.813789170835097
Speed 994: 19.703568712938786
Speed 995: 19.688282490753807
Speed 996: 20.476826596988854
Speed 997: 20.07042554656941
Speed 998: 20.377100129271227
Speed 999: 21.29895011751001
