Lane: 3
Distance: 62.91136198234517
Speed 926: 1.5546054163246708
Speed 927: 1.7368460409449236
Speed 928: 2.472507019016093
Speed 929: 3.268892396224835
Speed 930: 3.139606080386449
Speed 931: 3.293771703366122
Speed 932: 2.604729969834083
Speed 933: 2.4487419158759764
Speed 934: 2.028596718136323
Speed 935: 1.5251808419868311
Speed 936: 2.365969200120495
Speed 937: 1.9698258692174226
Speed 938: 1.7040229152116952
Speed 939: 1.8869473091701243
Speed 940: 2.5358599426569173
Speed 941: 2.776417505851335
Speed 942: 4.156095062862126
Speed 943: 4.118761073736551
Speed 944: 4.248119293851424
Speed 945: 4.3859196308434525
Speed 946: 5.10344432423803
Speed 947: 5.357063799792837
Speed 948: 5.2989489495992625
Speed 949: 4.825204652145823
Speed 950: 4.94742638012664
Speed 951: 5.648098795772619
Speed 952: 5.442907898943684
Speed 953: 5.707379708151975
Speed 954: 5.830453602494397
Speed 955: 6.262213431685054
Speed 956: 5.859836561366119
Speed 957: 7.0331600766294
Speed 958: 6.393579523115271
Speed 959: 6.210803978122252
Speed 960: 6.679850248575074
Speed 961: 6.828216834822131
Speed 962: 7.243209914362683
Speed 963: 6.995158747371401
Speed 964: 6.957756256031231
Speed 965: 6.963872247850639
Speed 966: 7.748502055118591
Speed 967: 8.093716567310116
Speed 968: 8.492052621492451
Speed 969: 8.163089575224054
Speed 970: 8.64753089450558
Speed 971: 8.760321726289982
Speed 972: 9.454894384128945
Speed 973: 10.461924461588179
Speed 974: 10.308541573574677
Speed 975: 10.105390008352146
Speed 976: 9.673367512800962
Speed 977: 9.6015777569428
Speed 978: 9.41056503246761
Speed 979: 9.590317232253113
Speed 980: 9.518033823786245
Speed 981: 9.337234183395436
Speed 982: 9.869526751459363
Speed 983: 9.400586635883636
Speed 984: 9.617140612459307
Speed 985: 9.414169748865065
Speed 986: 9.776354001300048
Speed 987: 10.468984774661163
Speed 988: 10.317435647949127
Speed 989: 10.537952101585702
Speed 990: 10.627348534452292
Speed 991: 10.227637334680743
Speed 992: 10.348031089551712
Speed 993: 10.492591342191119
Speed 994: 10.699026752414206
Speed 995: 10.599827304004183
Speed 996: 10.646923454159257
Speed 997: 10.07311798173769
Speed 998: 9.894060943997761
Speed 999: 10.17204228385266
